"grande_regiao","idade_da_mae_na_ocasiao_do_parto","ano","mes_do_nascimento","sexo","hospital","domicilio"
"Nordeste","17 anos",2016,"Agosto","Mulheres",1391,"7"
"Nordeste","17 anos",2016,"Setembro","Homens",1473,"11"
"Nordeste","17 anos",2016,"Setembro","Mulheres",1357,"11"
"Nordeste","17 anos",2016,"Outubro","Homens",1457,"12"
"Nordeste","17 anos",2016,"Outubro","Mulheres",1352,"9"
"Nordeste","17 anos",2016,"Novembro","Homens",1305,"5"
"Nordeste","17 anos",2016,"Novembro","Mulheres",1294,"6"
"Nordeste","17 anos",2016,"Dezembro","Homens",1301,"2"
"Nordeste","17 anos",2016,"Dezembro","Mulheres",1321,"6"
"Nordeste","17 anos",2017,"Janeiro","Homens",1458,"5"
"Nordeste","17 anos",2017,"Janeiro","Mulheres",1389,"14"
"Nordeste","17 anos",2017,"Fevereiro","Homens",1350,"8"
"Nordeste","17 anos",2017,"Fevereiro","Mulheres",1259,"12"
"Nordeste","17 anos",2017,"Março","Homens",1722,"12"
"Nordeste","17 anos",2017,"Março","Mulheres",1567,"13"
"Nordeste","17 anos",2017,"Abril","Homens",1554,"12"
"Nordeste","17 anos",2017,"Abril","Mulheres",1491,"9"
"Nordeste","17 anos",2017,"Maio","Homens",1628,"7"
"Nordeste","17 anos",2017,"Maio","Mulheres",1559,"11"
"Nordeste","17 anos",2017,"Junho","Homens",1473,"15"
"Nordeste","17 anos",2017,"Junho","Mulheres",1417,"13"
"Nordeste","17 anos",2017,"Julho","Homens",1569,"13"
"Nordeste","17 anos",2017,"Julho","Mulheres",1465,"5"
"Nordeste","17 anos",2017,"Agosto","Homens",1530,"9"
"Nordeste","17 anos",2017,"Agosto","Mulheres",1358,"5"
"Nordeste","17 anos",2017,"Setembro","Homens",1538,"3"
"Nordeste","17 anos",2017,"Setembro","Mulheres",1352,"15"
"Nordeste","17 anos",2017,"Outubro","Homens",1393,"1"
"Nordeste","17 anos",2017,"Outubro","Mulheres",1307,"14"
"Nordeste","17 anos",2017,"Novembro","Homens",1293,"8"
"Nordeste","17 anos",2017,"Novembro","Mulheres",1169,"8"
"Nordeste","17 anos",2017,"Dezembro","Homens",1248,"6"
"Nordeste","17 anos",2017,"Dezembro","Mulheres",1093,"4"
"Nordeste","17 anos",2017,"Janeiro","Homens",1417,"6"
"Nordeste","17 anos",2017,"Janeiro","Mulheres",1282,"10"
"Nordeste","17 anos",2017,"Fevereiro","Homens",1300,"3"
"Nordeste","17 anos",2017,"Fevereiro","Mulheres",1269,"6"
"Nordeste","17 anos",2017,"Março","Homens",1573,"17"
"Nordeste","17 anos",2017,"Março","Mulheres",1439,"9"
"Nordeste","17 anos",2017,"Abril","Homens",1587,"12"
"Nordeste","17 anos",2017,"Abril","Mulheres",1471,"8"
"Nordeste","17 anos",2017,"Maio","Homens",1555,"21"
"Nordeste","17 anos",2017,"Maio","Mulheres",1486,"9"
"Nordeste","17 anos",2017,"Junho","Homens",1593,"4"
"Nordeste","17 anos",2017,"Junho","Mulheres",1361,"12"
"Nordeste","17 anos",2017,"Julho","Homens",1535,"5"
"Nordeste","17 anos",2017,"Julho","Mulheres",1402,"7"
"Nordeste","17 anos",2017,"Agosto","Homens",1448,"5"
"Nordeste","17 anos",2017,"Agosto","Mulheres",1396,"6"
"Nordeste","17 anos",2017,"Setembro","Homens",1440,"8"
"Nordeste","17 anos",2017,"Setembro","Mulheres",1429,"3"
"Nordeste","17 anos",2017,"Outubro","Homens",1397,"8"
"Nordeste","17 anos",2017,"Outubro","Mulheres",1342,"9"
"Nordeste","17 anos",2017,"Novembro","Homens",1355,"4"
"Nordeste","17 anos",2017,"Novembro","Mulheres",1290,"8"
"Nordeste","17 anos",2017,"Dezembro","Homens",1230,"3"
"Nordeste","17 anos",2017,"Dezembro","Mulheres",1187,"3"
"Nordeste","17 anos",2017,"Janeiro","Homens",1475,"9"
"Nordeste","17 anos",2017,"Janeiro","Mulheres",1371,"8"
"Nordeste","17 anos",2017,"Fevereiro","Homens",1361,"11"
"Nordeste","17 anos",2017,"Fevereiro","Mulheres",1274,"7"
"Nordeste","17 anos",2017,"Março","Homens",1629,"9"
"Nordeste","17 anos",2017,"Março","Mulheres",1538,"6"
"Nordeste","17 anos",2017,"Abril","Homens",1495,"8"
"Nordeste","17 anos",2017,"Abril","Mulheres",1458,"6"
"Nordeste","17 anos",2017,"Maio","Homens",1690,"9"
"Nordeste","17 anos",2017,"Maio","Mulheres",1458,"9"
"Nordeste","17 anos",2017,"Junho","Homens",1517,"7"
"Nordeste","17 anos",2017,"Junho","Mulheres",1406,"10"
"Nordeste","17 anos",2017,"Julho","Homens",1479,"5"
"Nordeste","17 anos",2017,"Julho","Mulheres",1472,"7"
"Nordeste","17 anos",2017,"Agosto","Homens",1405,"6"
"Nordeste","17 anos",2017,"Agosto","Mulheres",1346,"3"
"Nordeste","17 anos",2017,"Setembro","Homens",1449,"10"
"Nordeste","17 anos",2017,"Setembro","Mulheres",1437,"7"
"Nordeste","17 anos",2017,"Outubro","Homens",1365,"10"
"Nordeste","17 anos",2017,"Outubro","Mulheres",1353,"6"
"Nordeste","17 anos",2017,"Novembro","Homens",1265,"5"
"Nordeste","17 anos",2017,"Novembro","Mulheres",1164,"4"
"Nordeste","17 anos",2017,"Dezembro","Homens",1223,"3"
"Nordeste","17 anos",2017,"Dezembro","Mulheres",1092,"4"
"Nordeste","17 anos",2017,"Janeiro","Homens",1375,"8"
"Nordeste","17 anos",2017,"Janeiro","Mulheres",1200,"13"
"Nordeste","17 anos",2017,"Fevereiro","Homens",1293,"11"
"Nordeste","17 anos",2017,"Fevereiro","Mulheres",1228,"11"
"Nordeste","17 anos",2017,"Março","Homens",1537,"4"
"Nordeste","17 anos",2017,"Março","Mulheres",1452,"8"
"Nordeste","17 anos",2017,"Abril","Homens",1510,"5"
"Nordeste","17 anos",2017,"Abril","Mulheres",1374,"3"
"Nordeste","17 anos",2017,"Maio","Homens",1408,"14"
"Nordeste","17 anos",2017,"Maio","Mulheres",1408,"6"
"Nordeste","17 anos",2017,"Junho","Homens",1375,"4"
"Nordeste","17 anos",2017,"Junho","Mulheres",1275,"13"
"Nordeste","17 anos",2017,"Julho","Homens",1409,"5"
"Nordeste","17 anos",2017,"Julho","Mulheres",1293,"8"
"Nordeste","17 anos",2017,"Agosto","Homens",1320,"10"
"Nordeste","17 anos",2017,"Agosto","Mulheres",1307,"11"
"Nordeste","17 anos",2017,"Setembro","Homens",1315,"6"
"Nordeste","17 anos",2017,"Setembro","Mulheres",1186,"2"
"Nordeste","17 anos",2017,"Outubro","Homens",1226,"1"
"Nordeste","17 anos",2017,"Outubro","Mulheres",1104,"4"
"Nordeste","17 anos",2017,"Novembro","Homens",1228,"-"
"Nordeste","17 anos",2017,"Novembro","Mulheres",1097,"10"
"Nordeste","17 anos",2017,"Dezembro","Homens",1144,"5"
"Nordeste","17 anos",2017,"Dezembro","Mulheres",1104,"4"
"Nordeste","17 anos",2017,"Janeiro","Homens",1265,"3"
"Nordeste","17 anos",2017,"Janeiro","Mulheres",1232,"4"
"Nordeste","17 anos",2017,"Fevereiro","Homens",1275,"6"
"Nordeste","17 anos",2017,"Fevereiro","Mulheres",1154,"4"
"Nordeste","17 anos",2017,"Março","Homens",1509,"6"
"Nordeste","17 anos",2017,"Março","Mulheres",1408,"9"
"Nordeste","17 anos",2017,"Abril","Homens",1482,"4"
"Nordeste","17 anos",2017,"Abril","Mulheres",1354,"5"
"Nordeste","17 anos",2017,"Maio","Homens",1510,"8"
"Nordeste","17 anos",2017,"Maio","Mulheres",1468,"9"
"Nordeste","17 anos",2017,"Junho","Homens",1370,"4"
"Nordeste","17 anos",2017,"Junho","Mulheres",1376,"12"
"Nordeste","17 anos",2017,"Julho","Homens",1443,"7"
"Nordeste","17 anos",2017,"Julho","Mulheres",1359,"9"
"Nordeste","17 anos",2017,"Agosto","Homens",1401,"4"
"Nordeste","17 anos",2017,"Agosto","Mulheres",1351,"8"
"Nordeste","17 anos",2017,"Setembro","Homens",1312,"8"
"Nordeste","17 anos",2017,"Setembro","Mulheres",1239,"5"
"Nordeste","17 anos",2017,"Outubro","Homens",1296,"8"
"Nordeste","17 anos",2017,"Outubro","Mulheres",1282,"8"
"Nordeste","17 anos",2017,"Novembro","Homens",1167,"6"
"Nordeste","17 anos",2017,"Novembro","Mulheres",1115,"5"
"Nordeste","17 anos",2017,"Dezembro","Homens",1126,"5"
"Nordeste","17 anos",2017,"Dezembro","Mulheres",1107,"5"
"Nordeste","18 anos",2003,"Janeiro","Homens",2047,"78"
"Nordeste","18 anos",2003,"Janeiro","Mulheres",1985,"92"
"Nordeste","18 anos",2003,"Fevereiro","Homens",1814,"79"
"Nordeste","18 anos",2003,"Fevereiro","Mulheres",1737,"84"
"Nordeste","18 anos",2003,"Março","Homens",2194,"121"
"Nordeste","18 anos",2003,"Março","Mulheres",2105,"84"
"Nordeste","18 anos",2003,"Abril","Homens",2141,"86"
"Nordeste","18 anos",2003,"Abril","Mulheres",1952,"82"
"Nordeste","18 anos",2003,"Maio","Homens",2173,"111"
"Nordeste","18 anos",2003,"Maio","Mulheres",2065,"94"
"Nordeste","18 anos",2003,"Junho","Homens",2084,"79"
"Nordeste","18 anos",2003,"Junho","Mulheres",2059,"73"
"Nordeste","18 anos",2003,"Julho","Homens",2011,"80"
"Nordeste","18 anos",2003,"Julho","Mulheres",1982,"71"
"Nordeste","18 anos",2003,"Agosto","Homens",2031,"76"
"Nordeste","18 anos",2003,"Agosto","Mulheres",1885,"81"
"Nordeste","18 anos",2003,"Setembro","Homens",1923,"68"
"Nordeste","18 anos",2003,"Setembro","Mulheres",1879,"70"
"Nordeste","18 anos",2003,"Outubro","Homens",1812,"57"
"Nordeste","18 anos",2003,"Outubro","Mulheres",1740,"62"
"Nordeste","18 anos",2003,"Novembro","Homens",1694,"63"
"Nordeste","18 anos",2003,"Novembro","Mulheres",1579,"42"
"Nordeste","18 anos",2003,"Dezembro","Homens",1658,"60"
"Nordeste","18 anos",2003,"Dezembro","Mulheres",1468,"56"
"Nordeste","18 anos",2003,"Janeiro","Homens",2161,"104"
"Nordeste","18 anos",2003,"Janeiro","Mulheres",2037,"96"
"Nordeste","18 anos",2003,"Fevereiro","Homens",2210,"77"
"Nordeste","18 anos",2003,"Fevereiro","Mulheres",1933,"66"
"Nordeste","18 anos",2003,"Março","Homens",2397,"71"
"Nordeste","18 anos",2003,"Março","Mulheres",2263,"90"
"Nordeste","18 anos",2003,"Abril","Homens",2425,"89"
"Nordeste","18 anos",2003,"Abril","Mulheres",2229,"72"
"Nordeste","18 anos",2003,"Maio","Homens",2458,"71"
"Nordeste","18 anos",2003,"Maio","Mulheres",2271,"67"
"Nordeste","18 anos",2003,"Junho","Homens",2191,"75"
"Nordeste","18 anos",2003,"Junho","Mulheres",2047,"70"
"Nordeste","18 anos",2003,"Julho","Homens",2095,"53"
"Nordeste","18 anos",2003,"Julho","Mulheres",2016,"57"
"Nordeste","18 anos",2003,"Agosto","Homens",2056,"55"
"Nordeste","18 anos",2003,"Agosto","Mulheres",2005,"67"
"Nordeste","18 anos",2003,"Setembro","Homens",2023,"50"
"Nordeste","18 anos",2003,"Setembro","Mulheres",1893,"57"
"Nordeste","18 anos",2003,"Outubro","Homens",1878,"48"
"Nordeste","18 anos",2003,"Outubro","Mulheres",1867,"44"
"Nordeste","18 anos",2003,"Novembro","Homens",1747,"33"
"Nordeste","18 anos",2003,"Novembro","Mulheres",1651,"41"
"Nordeste","18 anos",2003,"Dezembro","Homens",1627,"42"
"Nordeste","18 anos",2003,"Dezembro","Mulheres",1509,"40"
"Nordeste","18 anos",2003,"Janeiro","Homens",2213,"78"
"Nordeste","18 anos",2003,"Janeiro","Mulheres",1975,"75"
"Nordeste","18 anos",2003,"Fevereiro","Homens",2077,"59"
"Nordeste","18 anos",2003,"Fevereiro","Mulheres",1935,"72"
"Nordeste","18 anos",2003,"Março","Homens",2447,"66"
"Nordeste","18 anos",2003,"Março","Mulheres",2382,"54"
"Nordeste","18 anos",2003,"Abril","Homens",2329,"63"
"Nordeste","18 anos",2003,"Abril","Mulheres",2212,"62"
"Nordeste","18 anos",2003,"Maio","Homens",2440,"65"
"Nordeste","18 anos",2003,"Maio","Mulheres",2407,"58"
"Nordeste","18 anos",2003,"Junho","Homens",2406,"73"
"Nordeste","18 anos",2003,"Junho","Mulheres",2187,"62"
"Nordeste","18 anos",2003,"Julho","Homens",2224,"49"
"Nordeste","18 anos",2003,"Julho","Mulheres",2187,"69"
"Nordeste","18 anos",2003,"Agosto","Homens",2152,"53"
"Nordeste","18 anos",2003,"Agosto","Mulheres",2003,"49"
"Nordeste","18 anos",2003,"Setembro","Homens",2118,"53"
"Nordeste","18 anos",2003,"Setembro","Mulheres",1901,"54"
"Nordeste","18 anos",2003,"Outubro","Homens",1974,"35"
"Nordeste","18 anos",2003,"Outubro","Mulheres",1924,"52"
"Nordeste","18 anos",2003,"Novembro","Homens",1818,"38"
"Nordeste","18 anos",2003,"Novembro","Mulheres",1677,"41"
"Nordeste","18 anos",2003,"Dezembro","Homens",1744,"38"
"Nordeste","18 anos",2003,"Dezembro","Mulheres",1579,"27"
"Nordeste","18 anos",2003,"Janeiro","Homens",2076,"47"
"Nordeste","18 anos",2003,"Janeiro","Mulheres",2064,"60"
"Nordeste","18 anos",2003,"Fevereiro","Homens",1902,"57"
"Nordeste","18 anos",2003,"Fevereiro","Mulheres",1792,"63"
"Nordeste","18 anos",2003,"Março","Homens",2296,"44"
"Nordeste","18 anos",2003,"Março","Mulheres",2204,"52"
"Nordeste","18 anos",2003,"Abril","Homens",2332,"49"
"Nordeste","18 anos",2003,"Abril","Mulheres",2069,"59"
"Nordeste","18 anos",2003,"Maio","Homens",2305,"45"
"Nordeste","18 anos",2003,"Maio","Mulheres",2249,"49"
"Nordeste","18 anos",2003,"Junho","Homens",2166,"49"
"Nordeste","18 anos",2003,"Junho","Mulheres",2031,"33"
"Nordeste","18 anos",2003,"Julho","Homens",2203,"41"
"Nordeste","18 anos",2003,"Julho","Mulheres",1981,"55"
"Nordeste","18 anos",2003,"Agosto","Homens",2083,"33"
"Nordeste","18 anos",2003,"Agosto","Mulheres",2024,"40"
"Nordeste","18 anos",2003,"Setembro","Homens",2002,"38"
"Nordeste","18 anos",2003,"Setembro","Mulheres",1977,"45"
"Nordeste","18 anos",2003,"Outubro","Homens",2042,"30"
"Nordeste","18 anos",2003,"Outubro","Mulheres",1956,"28"
"Nordeste","18 anos",2003,"Novembro","Homens",1745,"23"
"Nordeste","18 anos",2003,"Novembro","Mulheres",1701,"37"
"Nordeste","18 anos",2003,"Dezembro","Homens",1683,"23"
"Nordeste","18 anos",2003,"Dezembro","Mulheres",1600,"31"
"Nordeste","18 anos",2003,"Janeiro","Homens",2068,"58"
"Nordeste","18 anos",2003,"Janeiro","Mulheres",2018,"42"
"Nordeste","18 anos",2003,"Fevereiro","Homens",1892,"38"
"Nordeste","18 anos",2003,"Fevereiro","Mulheres",1713,"44"
"Nordeste","18 anos",2003,"Março","Homens",2371,"47"
"Nordeste","18 anos",2003,"Março","Mulheres",2208,"38"
"Nordeste","18 anos",2003,"Abril","Homens",2202,"39"
"Nordeste","18 anos",2003,"Abril","Mulheres",2043,"43"
"Nordeste","18 anos",2003,"Maio","Homens",2275,"38"
"Nordeste","18 anos",2003,"Maio","Mulheres",2081,"49"
"Nordeste","18 anos",2003,"Junho","Homens",2129,"53"
"Nordeste","18 anos",2003,"Junho","Mulheres",2008,"30"
"Nordeste","18 anos",2003,"Julho","Homens",2212,"22"
"Nordeste","18 anos",2003,"Julho","Mulheres",1985,"41"
"Nordeste","18 anos",2003,"Agosto","Homens",2008,"39"
"Nordeste","18 anos",2003,"Agosto","Mulheres",1950,"36"
"Nordeste","18 anos",2003,"Setembro","Homens",1889,"25"
"Nordeste","18 anos",2003,"Setembro","Mulheres",1799,"34"
"Nordeste","18 anos",2003,"Outubro","Homens",1865,"35"
"Nordeste","18 anos",2003,"Outubro","Mulheres",1764,"25"
"Nordeste","18 anos",2003,"Novembro","Homens",1627,"16"
"Nordeste","18 anos",2003,"Novembro","Mulheres",1563,"12"
"Nordeste","18 anos",2003,"Dezembro","Homens",1681,"26"
"Nordeste","18 anos",2003,"Dezembro","Mulheres",1577,"16"
"Nordeste","18 anos",2004,"Janeiro","Homens",1972,"28"
"Nordeste","18 anos",2004,"Janeiro","Mulheres",1749,"30"
"Nordeste","18 anos",2004,"Fevereiro","Homens",1858,"29"
"Nordeste","18 anos",2004,"Fevereiro","Mulheres",1652,"35"
"Nordeste","18 anos",2004,"Março","Homens",2092,"44"
"Nordeste","18 anos",2004,"Março","Mulheres",1981,"42"
"Nordeste","18 anos",2004,"Abril","Homens",2118,"36"
"Nordeste","18 anos",2004,"Abril","Mulheres",1936,"46"
"Nordeste","18 anos",2004,"Maio","Homens",2085,"30"
"Nordeste","18 anos",2004,"Maio","Mulheres",1938,"25"
"Nordeste","18 anos",2004,"Junho","Homens",1931,"28"
"Nordeste","18 anos",2004,"Junho","Mulheres",1908,"34"
"Nordeste","18 anos",2004,"Julho","Homens",1929,"32"
"Nordeste","18 anos",2004,"Julho","Mulheres",1866,"24"
"Nordeste","18 anos",2004,"Agosto","Homens",1891,"25"
"Nordeste","18 anos",2004,"Agosto","Mulheres",1814,"37"
"Nordeste","18 anos",2004,"Setembro","Homens",1782,"36"
"Nordeste","18 anos",2004,"Setembro","Mulheres",1758,"19"
"Nordeste","18 anos",2004,"Outubro","Homens",1776,"17"
"Nordeste","18 anos",2004,"Outubro","Mulheres",1743,"25"
"Nordeste","18 anos",2004,"Novembro","Homens",1604,"29"
"Nordeste","18 anos",2004,"Novembro","Mulheres",1518,"21"
"Nordeste","18 anos",2004,"Dezembro","Homens",1558,"18"
"Nordeste","18 anos",2004,"Dezembro","Mulheres",1479,"20"
"Nordeste","18 anos",2004,"Janeiro","Homens",1820,"27"
"Nordeste","18 anos",2004,"Janeiro","Mulheres",1761,"34"
"Nordeste","18 anos",2004,"Fevereiro","Homens",1695,"33"
"Nordeste","18 anos",2004,"Fevereiro","Mulheres",1643,"34"
"Nordeste","18 anos",2004,"Março","Homens",2087,"24"
"Nordeste","18 anos",2004,"Março","Mulheres",1912,"23"
"Nordeste","18 anos",2004,"Abril","Homens",1870,"16"
"Nordeste","18 anos",2004,"Abril","Mulheres",1851,"43"
"Nordeste","18 anos",2004,"Maio","Homens",1892,"25"
"Nordeste","18 anos",2004,"Maio","Mulheres",1810,"28"
"Nordeste","18 anos",2004,"Junho","Homens",1806,"27"
"Nordeste","18 anos",2004,"Junho","Mulheres",1695,"24"
"Nordeste","18 anos",2004,"Julho","Homens",1661,"20"
"Nordeste","18 anos",2004,"Julho","Mulheres",1645,"46"
"Nordeste","18 anos",2004,"Agosto","Homens",1788,"18"
"Nordeste","18 anos",2004,"Agosto","Mulheres",1582,"33"
"Nordeste","18 anos",2004,"Setembro","Homens",1684,"11"
"Nordeste","18 anos",2004,"Setembro","Mulheres",1613,"25"
"Nordeste","18 anos",2004,"Outubro","Homens",1649,"23"
"Nordeste","18 anos",2004,"Outubro","Mulheres",1621,"21"
"Nordeste","18 anos",2004,"Novembro","Homens",1485,"6"
"Nordeste","18 anos",2004,"Novembro","Mulheres",1351,"15"
"Nordeste","18 anos",2004,"Dezembro","Homens",1516,"15"
"Nordeste","18 anos",2004,"Dezembro","Mulheres",1343,"13"
"Nordeste","18 anos",2004,"Janeiro","Homens",1694,"23"
"Nordeste","18 anos",2004,"Janeiro","Mulheres",1540,"33"
"Nordeste","18 anos",2004,"Fevereiro","Homens",1574,"22"
"Nordeste","18 anos",2004,"Fevereiro","Mulheres",1508,"24"
"Nordeste","18 anos",2004,"Março","Homens",1937,"30"
"Nordeste","18 anos",2004,"Março","Mulheres",1899,"27"
"Nordeste","18 anos",2004,"Abril","Homens",1940,"15"
"Nordeste","18 anos",2004,"Abril","Mulheres",1819,"19"
"Nordeste","18 anos",2004,"Maio","Homens",1949,"25"
"Nordeste","18 anos",2004,"Maio","Mulheres",1810,"22"
"Nordeste","18 anos",2004,"Junho","Homens",1807,"14"
"Nordeste","18 anos",2004,"Junho","Mulheres",1708,"21"
"Nordeste","18 anos",2004,"Julho","Homens",1787,"21"
"Nordeste","18 anos",2004,"Julho","Mulheres",1674,"19"
"Nordeste","18 anos",2004,"Agosto","Homens",1846,"21"
"Nordeste","18 anos",2004,"Agosto","Mulheres",1687,"26"
"Nordeste","18 anos",2004,"Setembro","Homens",1774,"19"
"Nordeste","18 anos",2004,"Setembro","Mulheres",1633,"18"
"Nordeste","18 anos",2004,"Outubro","Homens",1720,"21"
"Nordeste","18 anos",2004,"Outubro","Mulheres",1630,"19"
"Nordeste","18 anos",2004,"Novembro","Homens",1520,"17"
"Nordeste","18 anos",2004,"Novembro","Mulheres",1443,"16"
"Nordeste","18 anos",2004,"Dezembro","Homens",1480,"18"
"Nordeste","18 anos",2004,"Dezembro","Mulheres",1273,"7"
"Nordeste","18 anos",2004,"Janeiro","Homens",1686,"20"
"Nordeste","18 anos",2004,"Janeiro","Mulheres",1523,"12"
"Nordeste","18 anos",2004,"Fevereiro","Homens",1617,"25"
"Nordeste","18 anos",2004,"Fevereiro","Mulheres",1495,"25"
"Nordeste","18 anos",2004,"Março","Homens",1877,"20"
"Nordeste","18 anos",2004,"Março","Mulheres",1814,"19"
"Nordeste","18 anos",2004,"Abril","Homens",1850,"25"
"Nordeste","18 anos",2004,"Abril","Mulheres",1708,"26"
"Nordeste","18 anos",2004,"Maio","Homens",1957,"23"
"Nordeste","18 anos",2004,"Maio","Mulheres",1880,"23"
"Nordeste","18 anos",2004,"Junho","Homens",1815,"20"
"Nordeste","18 anos",2004,"Junho","Mulheres",1773,"26"
"Nordeste","18 anos",2004,"Julho","Homens",1809,"15"
"Nordeste","18 anos",2004,"Julho","Mulheres",1690,"18"
"Nordeste","18 anos",2004,"Agosto","Homens",1589,"16"
"Nordeste","18 anos",2004,"Agosto","Mulheres",1584,"11"
"Nordeste","18 anos",2004,"Setembro","Homens",1677,"15"
"Nordeste","18 anos",2004,"Setembro","Mulheres",1647,"20"
"Nordeste","18 anos",2004,"Outubro","Homens",1657,"10"
"Nordeste","18 anos",2004,"Outubro","Mulheres",1570,"10"
"Nordeste","18 anos",2004,"Novembro","Homens",1544,"18"
"Nordeste","18 anos",2004,"Novembro","Mulheres",1420,"10"
"Nordeste","18 anos",2004,"Dezembro","Homens",1532,"9"
"Nordeste","18 anos",2004,"Dezembro","Mulheres",1434,"7"
"Nordeste","18 anos",2004,"Janeiro","Homens",1690,"16"
"Nordeste","18 anos",2004,"Janeiro","Mulheres",1570,"10"
"Nordeste","18 anos",2004,"Fevereiro","Homens",1608,"11"
"Nordeste","18 anos",2004,"Fevereiro","Mulheres",1540,"21"
"Nordeste","18 anos",2004,"Março","Homens",1829,"21"
"Nordeste","18 anos",2004,"Março","Mulheres",1763,"23"
"Nordeste","18 anos",2004,"Abril","Homens",1756,"9"
"Nordeste","18 anos",2004,"Abril","Mulheres",1694,"15"
"Nordeste","18 anos",2004,"Maio","Homens",1828,"15"
"Nordeste","18 anos",2004,"Maio","Mulheres",1756,"17"
"Nordeste","18 anos",2004,"Junho","Homens",1769,"21"
"Nordeste","18 anos",2004,"Junho","Mulheres",1609,"15"
"Nordeste","18 anos",2004,"Julho","Homens",1721,"17"
"Nordeste","18 anos",2004,"Julho","Mulheres",1625,"8"
"Nordeste","18 anos",2004,"Agosto","Homens",1729,"12"
"Nordeste","18 anos",2004,"Agosto","Mulheres",1554,"13"
"Nordeste","18 anos",2004,"Setembro","Homens",1565,"9"
"Nordeste","18 anos",2004,"Setembro","Mulheres",1529,"13"
"Nordeste","18 anos",2004,"Outubro","Homens",1594,"16"
"Nordeste","18 anos",2004,"Outubro","Mulheres",1492,"11"
"Nordeste","18 anos",2004,"Novembro","Homens",1436,"7"
"Nordeste","18 anos",2004,"Novembro","Mulheres",1459,"8"
"Nordeste","18 anos",2004,"Dezembro","Homens",1540,"10"
"Nordeste","18 anos",2004,"Dezembro","Mulheres",1385,"12"
"Nordeste","18 anos",2005,"Janeiro","Homens",1654,"15"
"Nordeste","18 anos",2005,"Janeiro","Mulheres",1513,"16"
"Nordeste","18 anos",2005,"Fevereiro","Homens",1507,"13"
"Nordeste","18 anos",2005,"Fevereiro","Mulheres",1514,"10"
"Nordeste","18 anos",2005,"Março","Homens",1802,"11"
"Nordeste","18 anos",2005,"Março","Mulheres",1672,"16"
"Nordeste","18 anos",2005,"Abril","Homens",1777,"16"
"Nordeste","18 anos",2005,"Abril","Mulheres",1682,"18"
"Nordeste","18 anos",2005,"Maio","Homens",1886,"17"
"Nordeste","18 anos",2005,"Maio","Mulheres",1737,"22"
"Nordeste","18 anos",2005,"Junho","Homens",1721,"15"
"Nordeste","18 anos",2005,"Junho","Mulheres",1670,"15"
"Nordeste","18 anos",2005,"Julho","Homens",1773,"9"
"Nordeste","18 anos",2005,"Julho","Mulheres",1670,"13"
"Nordeste","18 anos",2005,"Agosto","Homens",1725,"13"
"Nordeste","18 anos",2005,"Agosto","Mulheres",1504,"10"
"Nordeste","18 anos",2005,"Setembro","Homens",1794,"11"
"Nordeste","18 anos",2005,"Setembro","Mulheres",1622,"9"
"Nordeste","18 anos",2005,"Outubro","Homens",1658,"9"
"Nordeste","18 anos",2005,"Outubro","Mulheres",1544,"16"
"Nordeste","18 anos",2005,"Novembro","Homens",1519,"5"
"Nordeste","18 anos",2005,"Novembro","Mulheres",1426,"15"
"Nordeste","18 anos",2005,"Dezembro","Homens",1517,"4"
